id,program_id,order,code,website,enacted,enactedtext,effective,effectivetext,expired,expiredtext,file_key,file_name
1729,3006,0,"Resolution 2007-9-23 (R)",,,09/24/2007,,01/01/2008,,,,
1731,3012,0,"N.C. Gen. Stat. Â§ 105-164.13D",http://www.ncleg.net/EnactedLegislation/Statutes/HTML/BySection/Chapter_105/GS_105-164.13D.html,,"7/16/2008 (subsequently amended)",,7/1/2008,,,,
1734,255,0,"Sacramento City Code 16.48.110",http://www.qcode.us/codes/sacramento/view.php?topic=16-16_48-16_48_110&frames=on,,,,,,,,
1735,255,0,"Sacramento City Code 17.220.010",http://www.qcode.us/codes/sacramento/view.php?topic=17-vii-17_220-17_220_010&frames=on,,,,,,,,
1736,3013,1,"SDCL § 5-14-32 et seq.",http://legis.state.sd.us/statutes/DisplayStatute.aspx?Type=Statute&Statute=5-14-32,,3/17/2008,,,,,,
1737,3014,1,"N.J. Stat. § 52:32-5.3 et seq.",https://lis.njleg.state.nj.us/nxt/gateway.dll?f=templates&fn=default.htm&vid=Publish:10.1048/Enu,"2008-01-13 05:00:00",,"2008-01-13 05:00:00",,,,,
1739,2484,3,"New Orleans City Council Resolution R-09-484",,,9/17/2009,,9/17/2009,,,,
1741,3016,1,"Ohio School Facilities Commission Resolution 07-124",http://public-policies.usgbc.org/policy-index?search_api_views_fulltext=Ohio,,09/27/2007,,09/27/2007,,,,
1744,3022,1,"8.800 R.S. Mo., et seq.",http://www.moga.mo.gov/statutes/chapters/chap008.htm,,"1993 (subsequently amended)",,,,,,
1746,461,2,"2014-2016 RIEDC Rules and Regulations for the Renewable Energy Development Fund",http://www.sos.ri.gov/documents/archives/regdocs/released/pdf/RIEDC/7637.pdf,,,,01/09/2014,,,,
1748,2629,1,"26 Del. C. Â§ 363",http://delcode.delaware.gov/title26/c001/sc03a/index.shtml#TopOfPage,,07/21/2005,,06/01/2006,,,,
1749,3028,1,"61 Okl. St. § 213",http://www.oscn.net/applications/OCISWeb/DeliverDocument.asp?CiteID=452414,,06/03/2008,,08/21/2009,,,,
1750,3030,1,"144.526 R.S. Mo.",https://revisor.mo.gov/main/OneSection.aspx?section=144.526,,07/10/2008,,08/28/2008,,,,
1753,248,2,"UAC R362-2",http://www.rules.utah.gov/publicat/code/r362/r362-002.htm,,,,,,,,
1754,83,0,"UAC R362-2",http://www.rules.utah.gov/publicat/code/r362/r362-002.htm,,,,,,,,
1756,1266,3,"C.R.S. 40-2-124",http://www.lexisnexis.com/hottopics/colorado/,,3/26/2008,,,,,,
1757,2643,2,"DEMEC - Green Energy Program Regulations",https://imageserv11.team-logic.com/mediaLibrary/217/DEMEC_Green_Energy_Regs_08102015_-_Final.pdf,,,"2015-08-10 04:00:00","(as amended)",,,,
1758,2645,2,"Delaware Electric Cooperative Renewable Resources Program Regulations",http://www.delaware.coop/sites/default/files/DEC%20Renewable%20Resource%20Fund%20Program%20REVISED%202013%20FINAL.pdf,,,,"02/01/2009 (as amended)",,,,
1759,2566,1,"N.M. Stat. § 7-9-112",https://laws.nmonesource.com/w/nmos/Chapter-7-NMSA-1978#!fragment/zoupio-_Toc12628150/BQCwhgziBcwMYgK4DsDWszIQewE4BUBTADwBdoAvbRABwEtsBaAfX2zgEYAmANi4A4OAVgAMASgA0ybKUIQAiokK4AntADk6iRDi5sAG30BhJGmgBCZNsJhcCRcrWbrthAGU8pAEJqASgFEAGX8ANQBBADkjfwlSMAAjaFJ2M,,04/03/2007,,07/01/2007,,,,
1761,3036,0,"N.C. Gen. Stat. § 105-275 (section 45)",http://www.ncga.state.nc.us/EnactedLegislation/Statutes/HTML/BySection/Chapter_105/GS_105-275.html,"2008-08-02 04:00:00",,"2008-07-01 04:00:00",,,,,
1762,3037,1,"NY CLS RPT § 499-aaaa et seq.",http://public.leginfo.state.ny.us/lawssrch.cgi?NVLWO:,"2008-08-05 04:00:00",,"2008-08-05 04:00:00",,"2018-12-31 05:00:00",,,
1763,2633,2,"OAR 330-135-0010 to 330-135-0055",http://www.oregon.gov/energy/docs/OAR%20330-135%20CLEAN%20FOR%20FILING%2012-20-13.pdf,,,,1/1/2008,,,,
1766,634,0,,,,,,,,06/30/2008,,
1768,3038,1,"NMAC 17.9.568",http://164.64.110.239/nmac/parts/title17/17.009.0568.htm,,7/29/2008,,7/29/2008,,,,
1769,3038,2,"NMAC 17.9.569",http://164.64.110.239/nmac/parts/title17/17.009.0569.htm,,7/29/2008,,7/29/2008,,,,
1770,284,0,"NMAC 17.9.570",http://164.64.110.239/nmac/parts/title17/17.009.0570.htm,,7/29/2008,,7/29/2008,,,,
1773,1910,0,"OAR 330-130-0010 et seq.",https://oregon.public.law/rules/oar_330-130-0010,,,,,,,,
1775,2085,2,"Chapter PSC 137",http://www.legis.state.wi.us/rsb/code/psc/psc137.pdf,,,,08/01/2007,,,,
1776,636,2,"COMAR 14.26.02",http://www.dsd.state.md.us/comar/SubtitleSearch.aspx?search=14.26.02.*,,,,"02/12/2007 (most recent amendments)",,,,
1777,635,2,"COMAR 14.26.02",http://www.dsd.state.md.us/comar/SubtitleSearch.aspx?search=14.26.02.*,,,,"02/12/2007 (most recent amendments)",,,,
1778,3042,0,"Net Metering Tariffs",https://nm-farmington3.civicplus.com/DocumentCenter/View/11048,"2017-01-24 05:00:00",,"2017-03-01 05:00:00",,,,,
1779,3045,1,"Executive Order 08-14",http://www.in.gov/governorhistory/mitchdaniels/files/EO_08_14.pdf,,06/24/2008,,,,,,
1780,3046,0,"San Francisco Environment Code, Chapter 7",http://www.amlegal.com/nxt/gateway.dll/California/environment/chapter7resourceefficiencyrequirements?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca,,5/27/2004,,,,,,
1781,2704,2,"N.C. Gen. Stat. § 143-135.35 et seq.",http://www.ncga.state.nc.us/EnactedLegislation/Statutes/HTML/ByArticle/Chapter_143/Article_8C.html,,8/8/2008,,8/8/2008,,,,
1783,265,2,"IAC 199-15.11(1)",https://www.legis.iowa.gov/DOCS/ACO/IAC/LINC/11-28-2012.Rule.199.15.11.pdf,,,,,,,,
1785,3051,0,"Model Wind Ordinance for Wind Energy Facilities in North Carolina",http://energy.appstate.edu/sites/energy.appstate.edu/files/NCModelWindOrd_July2008.pdf,,,,,,,,
1786,3053,1,"Executive Order No. 88",http://www.governor.ny.gov/executiveorder/88,"2012-12-28 05:00:00",,,,,,,
1788,2314,1,"24 P.S. Â§ 25-2574(c.4)",,,07/13/2005,,,,,,
1789,3054,1,"Net Metering Service Rider",http://www.nppd.com/My_Account/Additional_Files/rates/nm-rider.pdf,,,,09/01/2008,,,,
1790,3054,2,"District Standard CSD-AM-ST-004 (DG Interconnection)",http://www.nppd.com/My_Business/Commercial_Services/Additional_Files/interconnection_guide.pdf,,,,09/24/2007,,,,
1791,3061,1,"Â§ 20 ILCS 687/6-3",http://www.ilga.gov/legislation/ilcs/ilcs4.asp?DocName=002006870HArt.+6&ActID=266&ChapterID=5&SeqStart=800000&SeqEnd=1700000,,,,,,12/12/2015,,
1792,1085,2,"COMAR 20.61.01 et seq.",http://www.dsd.state.md.us/comar/subtitle_chapters/20_Chapters.aspx#Subtitle61,,,,"09/20/2010 (most recent revision)",,,,
1793,2697,2,"ND Admin. Code 69-09-08",http://www.legis.nd.gov/information/acdata/pdf/69-09-08.pdf,,,,07/01/2006,,,,
1794,231,1,"Md Code: State Government §9 20A 01 et seq.",http://mgaleg.maryland.gov/webmga/frmStatutesText.aspx?article=gsg&section=9-20A-01&ext=html&session=2015RS&tab=subject5,"2008-05-13 04:00:00","(subsequently amended)","2008-07-01 04:00:00",,,,,
1795,2350,2,"WAC 480-109",http://apps.leg.wa.gov/WAC/default.aspx?cite=480-109,,,,,,,,
1798,3067,1,"Model Wind Ordinance for Local Governments",http://www.portal.state.pa.us/portal/server.pt/document/903580/wind_model_ordinance_draft_%2812-8-06%29_doc?qid=15224179&rank=10,,2006,,,,,,
1799,3068,1,"143.121(8) R.S. Mo.",http://www.moga.mo.gov/statutes/C100-199/1430000121.HTM,,07/10/2008,,01/01/2009,,12/31/2020,,
1802,2789,2,"MCA Â§ 15-6-157",http://leg.mt.gov/bills/mca/15/6/15-6-157.htm,,5/25/2007,,5/25/2007,,,,
1803,3071,1,"42 USC § 16511 et seq.",http://uscode.house.gov/view.xhtml?path=/prelim@title42/chapter149/subchapter15&edition=prelim,,,,,,,,
1804,3071,2,"10 CFR 609",http://www.gpo.gov/fdsys/pkg/CFR-2014-title10-vol4/pdf/CFR-2014-title10-vol4-part609.pdf,,,,,,,,
1805,1187,1,"§ 20 ILCS 687/6-6 et seq.",http://www.ilga.gov/legislation/ilcs/ilcs4.asp?DocName=002006870HArt%2E+6&ActID=266&ChapAct=20%26nbsp%3BILCS%26nbsp%3B687%2F&ChapterID=5&ChapterName=EXECUTIVE+BRANCH&SectionID=4481&SeqStart=600000&SeqEnd=700000&ActName=Renewable+Energy%2C+Energy+Efficienc,,,,05/19/2006,,12/12/2015,,
1806,3072,1,"Sample Zoning Amendments for Wind Energy Systems",,,2008,,,,,,
1808,3076,1,"§ 220 ILCS 5/8-103",http://www.ilga.gov/legislation/ilcs/ilcs4.asp?DocName=022000050HArt.+VIII&ActID=1277&ChapterID=23&SeqStart=9900000&SeqEnd=14800000,,08/27/2007,,08/27/2007,,,,
1809,3080,2,"H.B. 152",http://www.legis.state.ak.us/basis/get_bill_text.asp?hsid=HB0152Z&session=25,,05/22/2008,,,,,,
1810,3081,0,,,,,,8/8/2008,,,,
1811,2956,3,"N.C. Gen. Stat. § 160A-383.4",http://www.ncleg.net/EnactedLegislation/Statutes/HTML/BySection/Chapter_160A/GS_160A-383.4.html,"2008-06-30 04:00:00",,"2008-06-30 04:00:00",,,,,
1812,313,2,"Wis. Stat. § 700.41",http://nxt.legis.state.wi.us/nxt/gateway.dll?f=templates&fn=default.htm&d=stats&jd=700.41,,,,"1982 (wind added in 1993)",,,,
1813,313,4,"Wis. Stat. § 844.22",http://nxt.legis.state.wi.us/nxt/gateway.dll?f=templates&fn=default.htm&d=stats&jd=844.22,,,,1993,,,,
1814,3083,0,"City Council Resolution 08-89",,,8/28/08,,,,,,
1817,3014,2,"N.J. Stat. § 52:34-6.4",https://lis.njleg.state.nj.us/nxt/gateway.dll?f=templates&fn=default.htm&vid=Publish:10.1048/Enu,"2007-08-06 04:00:00",,"2007-08-06 04:00:00",,,,,
1818,2698,2,"Executive Order BJ 2008-8",https://www.doa.la.gov/osr/other/bj08-08.htm,,1/30/2008,,,,,,
1821,234,2,"4 CSR 340-4.010",http://www.sos.mo.gov/adrules/csr/current/4csr/4c340-4.pdf,,,,"12/30/1998 (most recent revision)",,,,
1827,108,1,"DC Code Â§ 8-1773.01 Â§ 8-1774.01 et seq.",http://dccode.org/simple/sections/8-1774.10.html,,"10/06/2008 (subsequently amended)",,10/22/2008,,,,
1833,3090,2,"Public Act 295 (2008)",http://www.legislature.mi.gov/documents/2007-2008/publicact/pdf/2008-PA-0295.pdf,,10/06/2008,,10/06/2008,,,,
1838,3092,1,"MCL Â§ 206.253",http://www.legislature.mi.gov/(S(rfvbyzzruwtlv5450m1quta0))/mileg.aspx?page=getObject&objectName=mcl-206-253,,10/06/2008,,01/01/2009,,12/31/2011,,
1839,3093,0,"A.A.C. R14-2-2301 et seq.",http://apps.azsos.gov/public_services/Title_14/14-02.pdf,,10/16/2008,,5/1/2009,,,,
1840,3094,1,"MCL § 460.1001 et seq.",http://www.legislature.mi.gov/%28S%28d4sw3j45qm5wazabiezg4t3i%29%29/mileg.aspx?page=getObject&objectName=mcl-Act-295-of-2008,,"10/06/2008, subsequently amended","2008-10-06 04:00:00",,,,,
1841,2510,2,"26 USC § 54A (New CREBs)",http://www.gpo.gov/fdsys/pkg/USCODE-2013-title26/pdf/USCODE-2013-title26-subtitleA-chap1-subchapA-partIV-subpartI-sec54A.pdf,"2008-10-03 04:00:00",,"2008-10-03 04:00:00",,,,,
1843,3100,1,"N.J. Stat. § 54:4-3.113a et seq.",https://lis.njleg.state.nj.us/nxt/gateway.dll?f=templates&fn=default.htm&vid=Publish:10.1048/Enu,"2008-10-01 04:00:00",,"2008-10-01 04:00:00",,,,,
1845,3106,1,"Prince George's County Code Sec. 10-235.06",https://library.municode.com/md/prince_george's_county/codes/code_of_ordinances?nodeId=PTIITI17PULOLAPRGECOMA_SUBTITLE_10FITA_DIV8TAASLECO_SD5EENCOREPRTACR_S10-235.06ENCOREPRTACR,"2008-08-11 04:00:00","(subsequently amended)","2008-09-26 04:00:00",,,,,
1846,3107,1,"Montgomery County Code Sec. 52-18R",http://montgomeryco-md.elaws.us/code/coor_ptii_ch52_arti_sec52-18r,,05/05/2008,,08/04/2008,,,,
1847,331,1,"A.R.S. § 34-451",http://www.azleg.gov/viewdocument/?docName=http://www.azleg.gov/ars/34/00451.htm,,,,,,,,
1848,3114,1,"Ind. Code Â§  6-3.1-31.5",http://www.in.gov/legislative/ic/code/title6/ar3.1/ch31.5.html,,05/04/2007,,01/01/2009,,12/31/2010,,
1849,3116,1,"Ind. Code Â§ 6-3.1-31.5",http://www.in.gov/legislative/ic/code/title6/ar3.1/ch31.5.html,,05/04/2007,,01/01/2009,,12/31/2010,,
1850,2348,0,"KRS § 160.325",http://www.lrc.ky.gov/krs/160-00/325.pdf,,10/12/2006,,07/15/2008,,,,
1852,1830,2,"COMAR 14.26.05",http://www.dsd.state.md.us/comar/SubtitleSearch.aspx?search=14.26.05.*,,,,"12/12/2012 (most recent amendments)",,,,
1854,2622,1,"393.1020 R.S. Mo., et seq.",http://www.moga.mo.gov/statutes/chapters/chap393.htm,,11/04/2008,,"11/04/2008 (subsequently amended)",,,,
1855,2749,3,"Resolution No. 20071213-64",http://www.ci.austin.tx.us/edims/document.cfm?id=111753,,12/13/2007,,,,,,
1856,1579,2,"OAR 330-092-0005 et seq.",http://arcweb.sos.state.or.us/pages/rules/oars_300/oar_330/330_092.html,,3/1/2008,,3/1/2008,,,,
1858,3127,1,"§ 20 ILCS 20/1 et seq.",http://www.ilga.gov/legislation/ilcs/ilcs3.asp?ActID=2940&ChapAct=20%26nbsp%3BILCS%26nbsp%3B20%2F&ChapterID=5&ChapterName=EXECUTIVE+BRANCH&ActName=Agency+Energy+Efficiency+Act%2E,,08/30/2007,,06/01/2008,,,,
1860,3128,0,"Miami-Dade County Ordinance",http://www.co.miami-dade.fl.us/govaction/matter.asp?matter=052225&file=false&yearFolder=Y2005,,06/2005,,,,,,
1861,3123,2,"Ordinance Amending Targeted Jobs Incentive Fund to Incorporate Solar Industry Incentives",http://www.miamidade.gov/govaction/matter.asp?matter=050933&file=true&yearFolder=Y2005,,05/2005,,,,5/12/2015,,
1862,3133,1,"Executive Order 2004-12",http://www.portal.state.pa.us/portal/server.pt/gateway/PTARGS_0_2_785_708_0_43/http%3B/pubcontent.state.pa.us/publishedcontent/publish/global/files/executive_orders/2000___2009/2004_12.pdf,,12/15/2004,,,,,,
1866,3151,1,"ORC  Â§ 3706.25 et seq",http://codes.ohio.gov/orc/3706.25,,06/12/2008,,06/12/2008,,,,
1868,2315,2,"Tex. Educ. Code § 44.902 et seq. (Long-Range Energy Plan to Reduce Electric Energy (Independent School Districts))",http://www.statutes.legis.state.tx.us/Docs/ED/htm/ED.44.htm,,06/15/2007,,09/01/2007,,,,
1869,2315,3,"Tex. Gov't Code § 2306.187 (State-Funded Public Housing)",http://www.statutes.legis.state.tx.us/Docs/GV/htm/GV.2306.htm,,06/15/2007,,09/01/2007,,,,
1871,2846,0,"S2377 (2008) Act No. 211",http://www.oslpr.org/download/en/2008/A-0211-2008.pdf,,08/09/2008,,08/09/2008,,,,
1872,2846,0,"PREPA Reglamento 7579 (Net Metering Regulations - In Spanish)",http://www.aeepr.com/docs/manuales/Reglamento%20Medicion%20Neta%20Completo%20%20con%20Firma%20DE%20y%20Dep%20Estado.pdf,,09/2008,,10/07/2008,,,,
1873,3160,1,"C3268 (2008) Act No. 248 (in Spanish)",http://www.oslpr.org/download/es/2008/0248c3268.pdf,,08/10/2008,,08/10/2008,,,,
1875,312,1,"Utah Code 57-13",http://le.utah.gov/xcode/Title57/Chapter13/57-13.html?v=C57-13_1800010118000101,,1/1/1979,,,,,,
1876,3162,1,"C3268 (2008) Act No. 248 (in Spanish)",http://www.oslpr.org/download/es/2008/0248c3268.pdf,,08/10/2008,,08/10/2008,,,,
1878,3164,0,"Rockbridge County Small Wind Energy Ordinance",,,,,,,,,
1879,1220,1,"MCL Â§ 211.9(i)",http://www.legislature.mi.gov/(S(rfiyqnyabfa5ekmn2w2xmg45))/mileg.aspx?page=GetObject&objectname=mcl-211-9i,,07/25/2002,,01/01/2003,,12/31/2012,,
1880,333,2,"MCL § 207.821 et seq.",http://www.legislature.mi.gov/(S(ij2bzi55edopg1a10onp4u45))/mileg.aspx?page=getObject&objectName=mcl-Act-593-of-2002,,"10/17/2002 (amended 2006)",,10/17/2002,,,,
1881,3050,0,"San Francisco Building Inspection Commission (BIC) Code 13C.101, et seq.",https://codelibrary.amlegal.com/codes/san_francisco/latest/sf_building/0-0-0-47581,"2008-09-04 04:00:00",,"2008-11-01 04:00:00",,,,,
1882,370,3,"Montgomery County Resolution 16-737",http://www.montgomerycountymd.gov/content/council/pdf/res/20081014-16-737.pdf,,10/14/2008,,,,,,
1883,3167,0,"Durham County High Performance Building Policy",http://durhamnc.gov/DocumentCenter/View/942,,10/27/2008,,,,,,
1884,860,2,"MCL § 207.821 et seq.",http://www.legislature.mi.gov/(S(ij2bzi55edopg1a10onp4u45))/mileg.aspx?page=getObject&objectName=mcl-Act-593-of-2002,,"10/17/2002 (amended 2006)",,10/17/2002,,,,
1886,3177,1,"Southampton Town Code Â§ Chapter 176",,,,,01/01/2006,,,,
1890,2401,3,"PUC Order, Docket E-999/CI-04-1616",https://www.edockets.state.mn.us/EFiling/ShowFile.do?DocNumber=5659148,"2008-12-03 05:00:00",,,,,,,
1892,966,2,"Iowa Code § 437A.3(27)",http://coolice.legis.iowa.gov/Cool-ICE/default.asp?category=billinfo&service=IowaCode&ga=82&input=437A.3,,,,,,,,
1893,3181,0,"PREPA Reglamento 7544",http://www.aeepr.com/docs/manuales/Reglamento%20Interconexi%C3%B3n%20Distribuci%C3%B3n%20-Final%20con%20firma.pdf,,8/5/2008,,9/5/2008,,,,
1894,262,3,"PUC Rulemaking Order Docket No. L-00060180",http://www.puc.state.pa.us/PCDOCS/1023111.doc,"2008-09-25 04:00:00",,"2008-11-22 05:00:00",,,,,
1896,2842,0,"C3268 Law 248 (2008)",https://openei.org/wiki/Puerto_Rico_-_Property_Tax_Exemption_for_Solar_and_Renewable_Energy_Equipment_(Puerto_Rico),,,,8/20/2008,,,,
1897,3184,0,"C4045 (2008) Ley 229",http://www.oslpr.org/download/es/2008/0229c4045.pdf,,8/9/2008,,8/9/2009,,,,
1898,1835,1,"MCL § 460.1131 et seq.",http://www.legislature.mi.gov/(S(4znqirvivytr0f45xt3hbiu1))/mileg.aspx?page=getObject&objectName=mcl-295-2008-3.,"2008-10-06 04:00:00",,"2008-10-06 04:00:00",,,,,
1901,3190,1,"R.I. Gen. Laws Â§ 39-2-1.2",http://www.rilin.state.ri.us/Statutes/TITLE39/39-2/39-2-1.2.HTM,,,,,,,,
1903,3190,3,"RIEDC Rules and Regulations for the Renewable Energy Development Fund",http://www.riedc.com/files/REF_Rules_and_Regulations.pdf,,11/24/2008,,12/15/2008,,,,
1904,1835,2,"Executive Directive 2007-22",http://www.michigan.gov/documents/buymichiganfirst/Exec_Dir_2007-22_Enhanced_Energy_Efficiency_228953_7.pdf,"2007-11-14 05:00:00",,"2007-11-14 05:00:00",,,,,
1905,230,2,"City of Santa Monica Staff Report (2008)",http://www01.smgov.net/cityclerk/council/agendas/2008/20080212/s2008021207-B.htm,,,,,,,,
1907,3191,1,"R.I. Gen. Laws Â§ 39-2-1.2",http://www.rilin.state.ri.us/Statutes/TITLE39/39-2/39-2-1.2.HTM,,,,,,,,
1909,3191,3,"RIEDC Rules and Regulations for the Renewable Energy Development Fund",http://www.riedc.com/files/REF_Rules_and_Regulations.pdf,,11/24/2008,,12/15/2008,,,,
1910,3192,1,"New Hampshire Statutes, Chapter 362-F:10",http://www.gencourt.state.nh.us/rsa/html/NHTOC/NHTOC-XXXIV-362-F.htm,,"7/11/2008 (subsequently amended)",,7/11/2008,,,,
1912,3199,0,,,,,,"January 2009",,,,
1913,3198,0,"ORC Â§ 4928.61 et seq.",http://codes.ohio.gov/orc/4928.61,,1999,,,,,,
1915,3201,0,"Ordinance 0-08-88",http://gainesville.legistar.com/LegislationDetail.aspx?ID=1210033&GUID=C089ECB6-2915-439F-9C1B-0387D643235A&Options=&Search=,,02/05/2009,,03/01/2009,,,,
1917,3207,1,"Md. TAX-GENERAL Code Ann. Â§ 10-727",http://mgaleg.maryland.gov/webmga/frmStatutesText.aspx?article=gtg&section=10-727&ext=html&session=2015RS&tab=subject5,,"04/24/2008 (subsequently amended)",,01/01/2008,,06/30/2018,,
1918,3208,1,"Md. TAX-GENERAL Code Ann. Â§ 10-727",http://mgaleg.maryland.gov/webmga/frmStatutesText.aspx?article=gtg&section=10-727&ext=html&session=2015RS&tab=subject5,,"04/24/2008 (subsequently amended)",,01/01/2008,,12/31/2017,,
1919,1081,2,"KY PSC Order 2008-00169",http://www.psc.ky.gov/agencies/psc/Industry/Electric/Final%20Net%20Metering-Interconnection%20Guidelines%201-8-09.pdf,,01/08/2009,,,,,,
1920,77,2,"ORC 5709.25",http://codes.ohio.gov/orc/5709.25,,,,,,,,
1924,3214,3,"KY PSC Order 2008-00169",http://www.psc.ky.gov/agencies/psc/Industry/Electric/Final%20Net%20Metering-Interconnection%20Guidelines%201-8-09.pdf,,01/08/2009,,,,,,
1925,3215,0,"ORC Â§ 4928.61 et seq.",http://codes.ohio.gov/orc/4928.61,,1999,,,,,,
1926,3216,1,"MCL § 125.2681 et seq.",http://www.legislature.mi.gov/(S(g3o4pe55upxsksq3tr54i0ur))/mileg.aspx?page=getObject&objectName=mcl-Act-376-of-1996,,"07/12/2006 (subsequently amended)",,07/12/2006,,,,
1927,3214,1,"KRS § 278.465 et seq.",http://www.lrc.ky.gov/KRS/278-00/CHAPTER.HTM,,"04/22/2004 (amended 2008)",,"07/13/2004 (amendments effective 07/15/2008)",,,,
1928,271,1,"C.R.S. 40-2-124",http://www.lexisnexis.com/hottopics/colorado/,,,,,,,,
1929,4,1,"ORS § 105.880 et seq.",https://www.oregonlaws.org/ors/105.880,,,,"1979 (wind added in 1981)",,,,
1930,3220,1,"Special Session H.B. 1",http://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2007&sessInd=1&billBody=H&billTyp=B&billNbr=0001&pn=0086,,07/09/2008,,,,,,
1931,3221,0,"Fla. Stat. Â§ 212.08",http://www.leg.state.fl.us/STATUTES/index.cfm?App_mode=Display_Statute&Search_String=&URL=Ch0212/SEC08.HTM&Title=-%3E2009-%3ECh0212-%3ESection%2008#0212.08,,,,07/01/2006,,07/01/2010,,
1932,243,0,"Fla. Stat. § 212.08",http://www.leg.state.fl.us/Statutes/index.cfm?App_mode=Display_Statute&Search_String=&URL=0200-0299/0212/Sections/0212.08.html,,,,07/01/1997,,,,
1933,3223,2,"Wis. Stat. § 77.54(56)",http://nxt.legis.state.wi.us/nxt/gateway.dll?f=templates&fn=default.htm&d=stats&jd=77.54(56),,"10/26/2007 (subsequently amended)",,07/01/2011,,,,
1934,3223,1,"Wis. Stat. § 77.54(30)",http://nxt.legis.state.wi.us/nxt/gateway.dll?f=templates&fn=default.htm&d=stats&jd=77.54(30)%20,,,,"1979 (subsequently amended)",,,,
1935,596,2,"HI PUC Order, Docket 2014-0192",https://dms.puc.hawaii.gov/dms/DocumentViewer?pid=A1001001A18I21A81349I00212,,1/13/2011,,,,,,
1936,3223,3,"Wis. Stat. § 196.378(1)(ar)",http://nxt.legis.state.wi.us/nxt/gateway.dll?f=templates&fn=default.htm&d=stats&jd=196.378%20,,,,,,,,
1938,3234,1,"Model Ordinance for Energy Projects",https://icma.org/sites/default/files/302264_OregonModelEnergy.pdf,,2005,,,,,,
1939,3239,1,"ORC Â§ 4928.61 et seq.",http://codes.ohio.gov/orc/4928.61,,1999,,,,,,
1940,3243,1,"MCL §211.9(j)",http://www.legislature.mi.gov/(S(nojvln55t42ejm3aj0spix55))/mileg.aspx?page=getObject&objectName=mcl-211-9,,12/29/2006,,12/29/2006,,,,
1941,3246,1,"Montgomery County Code Sec. 52-18Q",http://montgomeryco-md.elaws.us/code/montgom/52-18q/,,12/17/2007,,03/17/2008,,,,
1943,3248,1,"City Council Resolution 4199",http://www.chandleraz.gov/Content/GB_4199.pdf,,6/26/2008,,,,,,
1944,3248,2,"Program Guidelines (Exhibit A)",http://www.chandleraz.gov/Content/GB_Ch_GBP.pdf,,,,,,,,
1946,3249,1,"City Council Resolution 4199",https://www.chandleraz.gov/sites/default/files/documents/imported/GB_4199.pdf,,6/26/2008,,,,,,
1948,3251,1,"36 M.R.S. Â§ 2017",http://www.mainelegislature.org/legis/statutes/36/title36sec2017.html,,05/30/2006,,,,12/31/2011,,
1949,3251,2,"35-A M.R.S. Â§3401 et seq.",http://www.mainelegislature.org/legis/statutes/35-A/title35-Ach34sec0.html,,05/30/2006,,,,,,
1951,308,3,"C3268 (2008) Act No. 248",http://www.oslpr.org/download/en/2008/A-0248-2008.pdf,,08/10/2008,,08/10/2008,,,,
1952,3185,1,"C4350 (2008) Act No. 73",http://www.oslpr.org/download/en/2008/A-0073-2008.pdf,,05/28/2008,,07/01/2008,,,,
1953,308,4,"Reglamento 7796 (Regulation for Renewable Energy System Certifications - In Spanish)",http://app.estado.gobierno.pr/ReglamentosOnLine/Reglamentos/7796.pdf,,01/19/2010,,,,,,
1954,3257,0,"C3268 (2008) Act No. 248",,,08/10/2008,,08/10/2008,,,,
1956,283,1,"New Hampshire Statutes § 362-A:1-a",http://www.gencourt.state.nh.us/rsa/html/XXXIV/362-A/362-A-1-a.htm,,"1983 (subsequently amended)",,,,,,
1957,836,2,"New Hampshire Statutes § 362-A:1-a",http://www.gencourt.state.nh.us/rsa/html/XXXIV/362-A/362-A-1-a.htm,,"1983 (subsequently amended)",,,,,,
