id,name,state_id,utility_id
2901,"City of Whitesboro",50,20588
2902,"Northeastern Rural E M C",18,20603
2903,"City of Whittemore",19,20604
2904,"Town of Wickenburg",4,20618
2905,"City of Wilber",32,20632
2906,"Wild Rice Electric Coop, Inc",27,20639
2907,"Village of Wilcox",32,20641
2908,"Town of Williamsport",24,20729
2909,"City of Williamsport",18,20730
2910,"Williamstown Utility Comm",21,20731
2911,"City of Williston",12,20735
2912,"Willmar Municipal Utilities",27,20737
2913,"City of Willow Springs",29,20739
2914,"City of Wilson",38,20785
2915,"City of Wilton",19,20789
2916,"Town of Winamac",18,20792
2917,"City of Winchester",49,20793
2918,"City of Windom",27,20806
2919,"Town of Windsor",38,20811
2920,"City of Winfield",20,20813
2921,"Winner Municipal Utility",48,20823
2922,"Winnetka Village of",17,20824
2923,"Town of Winnsboro",47,20826
2924,"City of Winona",29,20827
2925,"Winterset City of",19,20835
2926,"City of Winterville",38,20836
2927,"Winthrop City of",27,20837
2928,"Wiregrass Electric Coop, Inc",1,20841
2929,"Wisconsin Dells Electric Util",57,20844
2930,"City of Woolstock",19,20846
2931,"Wisconsin Electric Power Co",26,20847
2932,"Wisconsin Electric Power Co",57,20847
2933,"City of Blue Hill",32,20848
2934,"Wisconsin Power & Light Co",57,20856
2935,"WPPI Energy",19,20858
2936,"WPPI Energy",26,20858
2937,"WPPI Energy",57,20858
2938,"Wisconsin Public Service Corp",26,20860
2939,"Wisconsin Public Service Corp",57,20860
2940,"Wisconsin Rapids W W & L Comm",57,20862
2941,"City of Wisner",32,20880
2942,"Withlacoochee River Elec Coop",12,20885
2943,"Wolverine Pwr Supply Coop, Inc",26,20910
2944,"Town of Wolfeboro",34,20913
2945,"Wonewoc Electric & Water Util",57,20924
2946,"Wood County Electric Coop, Inc",50,20927
2947,"City of Wood River",32,20945
2948,"Wise Electric Coop Inc",50,20948
2949,"City of Woodbine",19,20949
2950,"Village of Winside",32,20950
2951,"Woodbury County Rural E C A",19,20951
2952,"Woodruff Electric Coop Corp",5,20963
2953,"City of Woodsfield",40,20977
2954,"Village of Woodville",40,20979
2955,"Precinct of Woodsville",34,20980
2956,"Wright-Hennepin Coop Elec Assn",27,20996
2957,"Yellowstone Valley Elec Co-op Inc.",30,20997
2958,"York Electric Coop Inc",47,21002
2959,"City of Worthington",27,21013
2960,"City of Wrangell",2,21015
2961,"City of Wray",7,21021
2962,"Wyandotte Municipal Serv Comm",26,21048
2963,"City of Wymore",32,21056
2964,"City of Wynnewood",41,21066
2965,"Y-W Electric Assn Inc",7,21075
2966,"Y-W Electric Assn Inc",32,21075
2967,"Wyrulec Company",32,21079
2968,"Wyrulec Company",58,21079
2969,"Yampa Valley Electric Assn Inc",7,21081
2970,"Yampa Valley Electric Assn Inc",58,21081
2971,"Public Serv Comm of Yazoo City",28,21095
2972,"Village of Yellow Springs",40,21101
2973,"City of Yoakum",50,21108
2974,"Perennial Public Power Dist",32,21111
2975,"Yazoo Valley Elec Power Assn",28,21114
2976,"City of Yuma",7,21143
2977,"City of Zeeland",26,21158
2978,"Borough of Zelienople",44,21160
2979,"Electrical Dist No7 Maricopa",4,21239
2980,"Southside Electric Coop, Inc",54,21244
2981,"Fergus Electric Coop, Inc",30,21513
2982,"Flowell Electric Assn, Inc",51,21514
2983,"City of Laurens",47,21526
2984,"City of Minneapolis",20,21533
2985,"Mohave Electric Cooperative, Inc",4,21538
2986,"Washington-St Tammany E C, Inc",22,21567
2987,"Washington-St Tammany E C, Inc",28,21567
2988,"EnergyUnited Elec Member Corp",38,21632
2989,"Willwood Light & Power Company",58,21664
2990,"Kentucky Power Co",21,22053
2991,"PUD No 1 of Mason County",55,22355
2992,"Westar Energy Inc",20,22500
2993,"United Electric Coop, Inc",19,22646
2994,"United Electric Coop, Inc",29,22646
2995,"Roosevelt County Elec Coop Inc",36,22690
2996,"Raft River Rural Elec Coop Inc",16,22814
2997,"Raft River Rural Elec Coop Inc",33,22814
2998,"Raft River Rural Elec Coop Inc",51,22814
2999,"Delta Electric Power Assn",28,22815
3000,"Clark County Rural E M C",18,22822
3001,"Sierra Electric Coop, Inc",36,23326
3002,"Vigilante Electric Coop, Inc",16,23586
3003,"Vigilante Electric Coop, Inc",30,23586
3004,"Bluestem Electric Coop Inc",20,23826
3005,"Tucson Electric Power Co",4,24211
3006,"City of Akutan",2,24486
3007,"City of Escanaba",26,24558
3008,"Unitil Energy Systems",34,24590
3009,"Boone County Rural EMC",18,24753
3010,"Village of Bradshaw",32,24791
3011,"Brunswick Electric Member Corp",38,24889
3012,"Cass County Electric Coop Inc",39,24949
3013,"Wellton-Mohawk Irr & Drain Dist",4,25060
3014,"Dakota Electric Association",27,25177
3015,"Western Indiana Energy REMC",18,25295
3016,"Ak-Chin Electric Utility Authority",4,25866
3017,"Town of Langford",48,26120
3018,"Little Ocmulgee El Member Corp",13,26218
3019,"City of Manokotak",2,26317
3020,"Granite State Electric Co",34,26510
3021,"North Slope Borough Power & Light",2,26616
3022,"Paxson Inn & Lodge",2,26754
3023,"Pella Cooperative Elec Assn",19,26765
3024,"City of Radium",20,26894
3025,"Ravalli County Elec Coop, Inc",30,26916
3026,"Red Lake Electric Coop, Inc",27,26934
3027,"Red River Valley Coop Pwr Assn",27,26939
3028,"City of Round Lake",27,27026
3029,"High West Energy, Inc",7,27058
3030,"High West Energy, Inc",32,27058
3031,"High West Energy, Inc",58,27058
3032,"City of Ripley",49,27222
3033,"Southwest Electric Coop, Inc",29,27238
3034,"City of Stanhope",19,27269
3035,"Town of Stowe",52,27316
3036,"Taylor Electric Coop Inc",50,27369
3037,"Todd-Wadena Electric Coop",27,27422
3038,"City of Vermillion",20,27545
3039,"White County Rural E M C",18,27599
3040,"Clatskanie Peoples Util Dist",42,28541
3041,"Kerrville Public Utility Board",50,28604
3042,"City of San Marcos",50,28978
3043,"City of San Saba",50,28981
3044,"City of Wells",27,29295
3045,"Western Illinois Elec Coop",17,29296
3046,"Pelican Utility",2,29297
3047,"City of Madelia",27,29305
3048,"Yakutat Power Inc",2,30150
3049,"Pioneer Electric Coop, Inc",1,30517
3050,"Electrical Dist No3 Pinal Cnty",4,30518
3051,"City of Winnfield",22,30856
3052,"Midvale Irrigation District",58,31516
3053,"Okefenoke Rural El Member Corp",12,31833
3054,"Okefenoke Rural El Member Corp",13,31833
3055,"Mid-Ohio Energy Coop, Inc",40,36189
3056,"Great Lakes Energy Coop",26,38084
3057,"Westfield Electric Co",57,40036
3058,"Texas-New Mexico Power Co",50,40051
3059,"Clarke-Washington E M C",1,40127
3060,"Dixie Escalante R E A, Inc",4,40165
3061,"Dixie Escalante R E A, Inc",51,40165
3062,"Chickasaw Electric Coop, Inc",49,40166
3063,"Somerset Rural Elec Coop, Inc",24,40167
3064,"Somerset Rural Elec Coop, Inc",44,40167
3065,"Ark Valley Elec Coop Assn, Inc",20,40208
3066,"Colquitt Electric Membership Corp",13,40212
3067,"Cordova Electric Coop, Inc",2,40215
3068,"United Electric Coop, Inc",44,40219
3069,"Adams Electric Cooperative Inc",44,40220
3070,"Bedford Rural Elec Coop, Inc",44,40221
3071,"Valley Rural Electric Coop Inc",44,40222
3072,"Warren Electric Coop Inc",44,40223
3073,"Central Electric Coop, Inc",44,40224
3074,"Rappahannock Electric Coop",54,40228
3075,"Deseret Generation & Tran Coop",51,40230
3076,"Forked Deer Electric Coop, Inc",49,40236
3077,"Claverack Rural Elec Coop Inc",44,40289
3078,"Tri-County Rural Elec Coop Inc",44,40290
3079,"Sullivan County R E C, Inc",44,40291
3080,"REA Energy Coop Inc",44,40292
3081,"Northwestern Rural E C A, Inc",40,40293
3082,"Northwestern Rural E C A, Inc",44,40293
3083,"Sussex Rural Electric Coop Inc",35,40299
3084,"Sussex Rural Electric Coop Inc",37,40299
3085,"North East Mississippi E P A",28,40302
3086,"Monroe County Elec Power Assn",28,40303
3087,"Minnesota Valley Coop L&P Assn",27,40304
3088,"Hickman-Fulton Counties RECC",21,40305
3089,"Hickman-Fulton Counties RECC",49,40305
3090,"Prairie Power, Inc",17,40307
3091,"Maricopa County M W C Dist #1",4,40355
3092,"Village of Holbrook",32,40356
3093,"Electrical Dist No6 Pinal Cnty",4,40357
3094,"City of Courtland",1,40364
3095,"Village of Ladd",17,40367
3096,"Oxford City of",13,40369
3097,"City of Rockport",29,40382
3098,"City of Rockport",32,40382
3099,"City of Osceola",29,40383
3100,"City of Buffalo",19,40390
3101,"Guam Power Authority",14,40428
3102,"American Samoa Power Authority",3,40429
3103,"City of Enterprise",51,40433
3104,"City of White",48,40435
3105,"Emerald People's Utility Dist",42,40437
3106,"Columbia River Peoples Ut Dist",42,40438
3107,"City of Stanton",39,40440
3108,"Murphy Town of",49,40441
3109,"PUD No 1 of Whatcom County",55,40456
3110,"Penoyer Valley Electric Coop",33,40497
3111,"Unalakleet Valley Elec Coop",2,40548
3112,"Grand Island City of",32,40606
3113,"Oncor Electric Delivery Company LLC",50,44372
3114,"Elec District No. 5 Maricopa C",4,49808
3115,"Mohegan Tribal Utility Auth",8,49826
3116,"Southwest Iowa Rural Elec Coop",19,49986
3117,"City of Berea Municipal Utility",21,49998
3118,"NSTAR Electric Company",25,54913
3119,"Moreno Valley, City of",6,55787
3120,"Entergy Gulf States Louisiana LLC",22,55936
3121,"Entergy Texas Inc.",50,55937
3122,"Roughrider Electric Cooperative",39,55959
3123,"Heart of Texas Electric Coop",50,55982
3124,"Black Hills/Colorado Elec.Utility Co. LP",7,56146
3125,"Rancho Cucamonga Municipal Utility",6,56224
3126,"UP Power Marketing, LLC",26,56496
3127,"TDX Manley Generating LLC",2,56503
3128,"City of Williams - AZ",4,56535
3129,"Riverside Electric Cooperative",16,56536
3130,"Ameren Illinois Company",17,56697
3131,"Gold Country Energy",2,56739
3132,"Boston Edison Co.",25,1998
3133,"Unitil Energy Systems, Inc.",25,4148
3134,"Commonwealth Electric Co.",25,4089
3135,"Cambridge Electric Light Co.",25,2886
3136,"Citizens Communications-Vermont Electric Divi",34,0
3137,Hydro-Quebec,34,9149
3138,"New England Power Co.",34,13433
3139,"New Brunswick Power Corp.",23,13361
3140,"Rochester Electric Light & Power Co.",52,16182
3141,"1st Rochdale Cooperative Group, Ltd.",8,21156
3142,"New York Power Authority",37,15296
3143,"Elkhorn Public Service Co.",56,5779
3144,"United Light & Power Co.",56,19498
3145,"War Light & Power Co.",56,20078
3146,"Elk Power Co.",56,5731
3147,"Kimball Light & Water Co.",56,10262
3148,"Ohio Valley Electric Corp.",56,14015
3149,"Union Power Co.",56,19461
3150,"Harkers Island Electric Membership Corp.",38,8116
3151,"Tennessee Valley Authority",38,18642
3152,"Savannah Electric & Power Co.",47,16687
3153,"Lebanon Electric & Gas Systems",49,10831
3154,"Somerville Light, Gas & Water",49,17520
3155,"Harrison County Rural Electric Coop Corp.",21,8289
3156,"Central Illinois Public Services Co.",21,3253
3157,"Illinois Power Co.",21,9208
3158,"Monticello Electric Plant Board",21,12853
3159,"American Municipal Power-Ohio, Inc.",40,40577
3160,"Boonville Municipal Utilities",18,1971
3161,"Edison Sault Electric Co.",26,5659
3162,"Interstate Power & Light Co.",19,9162
3163,"Rideta Electric Coop, Inc.",19,16023
3164,"Sac County Rural Electric Coop",19,16529
3165,"Tennant, City of",19,18554
3166,"South Beloit Water, Gas & Electric Co.",57,17535
3167,"Head of Lakes Electric Coop",57,8347
3168,"Darwin, Village of",27,4793
3169,"Manitoba Hydro-Electric Board",27,26315
3170,"McCook Electric Coop, Inc.",48,12030
3171,"Montana Dakota Utilities Co.",48,12819
3172,"Oliver-Mercer Electric Coop, Inc.",39,14088
3173,"West Plains Electric Coop, Inc.",39,20395
3174,"Valley Electric Coop, Inc.",30,27490
3175,"Energy Northwest, Inc.",30,5188
3176,"British Columbia Hydro & Power Authority",30,2254
3177,"Central Illinois Light Co.",17,3252
3178,"Oakley Municipal Power Plant",20,13941
3179,"Panama, Village of",32,14237
3180,"Clarkson Electric Dept.",32,3703
3181,"Entergy Gulf States, Inc.",22,7806
3182,"Elizabeth Gas & Electric",22,6069
3183,"Braman Electric Dept.",41,2268
3184,"FEC Electric Coop, Inc.",50,39006
3185,"TXU SESCO Co.",50,17699
3186,"Garrison Electric & Gas Dept.",50,25495
3187,"Belfalls Electric Coop, Inc.",50,1513
3188,"McLennan County Electric Coop, Inc.",50,12155
3189,"Newcorp Resources Electric Coop, Inc.",50,13428
3190,"Kimble Electric Coop, Inc.",50,10238
3191,"DeWitt Electric Coop, Inc.",50,5139
3192,"Atlanta Power Co., Inc.",16,967
3193,"Kanab City Power Dept.",51,9975
3194,"Electrical District No. 1 of Pinal County",4,40362
3195,"Buckeye Irrigation District",4,2469
3196,"Harquahala Valley Power District",4,8139
3197,"Panaca Power & Light Co.",33,14415
3198,"Farmers Mutual Power Association",33,6257
3199,"Tuolumne County Public Power Agency",6,19174
3200,"Kauai Island Utility Coop",15,49795
3201,"Fircrest Public Light Utility",55,5567
3202,"Cashmere Light Dept.",55,3155
3203,"Kotlik Electric Dept.",2,9898
3204,"Andreanof Electric Corp.",2,653
3205,"Central Electric Inc.",2,6111
3206,"Manley Utility Co., Inc.",2,11591
3207,"Teller Power Co.",2,18521
3208,"Arctic Utilities, Inc.",2,409
3209,"Thorne Bay, City of",2,18877
5001,"Access Energy Cooperative",19,0
5002,"Adams Electric Cooperative",44,0
5004,"Adams-Columbia Electric Cooperative",57,0
5006,"Alabama Power Co.",1,0
5009,"Alaska Energy Authority",2,0
5013,"Alexandria Light and Power ",27,0
5015,"Algoma Utilities",57,0
5019,"Alliant Energy",19,0
5024,"Anaheim Public Utilities",6,0
5030,"Arizona Public Service (APS)",4,0
5032,"Arkansas Department Of Environmental Quality",5,0
5035,"Athens Utilities Board",49,0
5036,"Atlantic City Electric",35,0
5039,"Austin Public Utilities ",27,0
5040,"Avista Corp.",16,0
5042,"Baltimore Gas & Electric Co.",24,0
5046,"Barron Electric Cooperative ",57,0
5048,"Columbia Gas of Massachusetts",25,0
5053,"Benton Public Utility District",55,0
5055,"Berkeley Planning and Development Department",6,0
5061,"Blue Earth Light and Water",27,0
5062,"Blue Ridge Electric Cooperative ",47,0
5068,"Boscobel Utilities",57,0
5076,"Building Owners and Managers Association  (BOMA)",7,0
5078,"Burbank Water and Power",6,0
5080,"Burlington Electric Department",52,0
5081,"Butler County Rural Electric Cooperative",19,0
5085,"California Center for Sustainable Energy",6,0
5086,"California Energy Commission",6,0
5089,"California Public Utilities Commission",6,0
5091,"Caney Fork Electric Cooperative",49,0
5093,"Cape Light Compact",23,0
5097,"Cartersville Electric System ",13,0
5101,"Cedarburg Light & Water Utility ",57,0
5103,"Central Electric Cooperative, Inc. (OR)",42,0
5104,"Central Hudson Gas and Electric Corporation",37,0
5106,"Central Louisiana Electric Company (CLECO)",22,0
5107,"Central Maine Power Company",23,0
5109,"Central Wisconsin Electric Cooperative",57,0
5110,"Chariton Valley Electric Cooperative, Inc.",19,0
5112,"Chattanooga Electric Power Board ",49,0
5119,"Chippewa Valley Electric Cooperative",57,0
5122,"City of Ashland Conservation Programs",42,0
5123,"City of Boulder",7,0
5132,"City of Palo Alto Utilities",6,0
5135,"City of San Jose",6,0
5140,"City Water, Light & Power",17,0
5143,"Clark County Rural Electric Membership Corporation (REMC)",18,0
5145,"Clark Public Utilities",55,0
5148,"Clatskanie People's Utility District",42,0
5153,"Co-Mo Electric Cooperative ",29,0
5154,"Coast Electric Power Association ",28,0
5157,"College Station Utilities",50,0
5158,"Colorado Springs Utilities",7,0
5160,"Columbia Power and Water Systems",49,0
5161,"Columbia River PUD",42,0
5162,"Columbia Water & Light ",29,0
5164,"Commonwealth Edison Co.",17,0
5167,"Concord Municipal Light Plant",25,0
5169,"Consolidated Edison Co. Of New York Inc.",37,0
5170,"Consolidated Electric Cooperative, Inc.",29,0
5173,"Cookeville Electric Department",49,0
5177,"County Board of Arlington",54,0
5178,"PUD No. 1 of Cowlitz County",55,0
5193,"Denton Municipal Electric",50,0
5208,"East-Central Iowa Rural Electric Cooperative",19,0
5211,"Efficiency Maine",23,0
5212,"Efficiency Vermont",52,0
5213,"Elk River Municipal Utilities",27,0
5218,"Energy Trust of Oregon",42,0
5221,"Entergy Arkansas, Inc.",5,0
5222,"Entergy Louisiana, LLC",22,0
5223,"Entergy Texas, Inc.",50,0
5225,"Eugene Water & Electric Board ",42,0
5229,"Farmers' Electric Cooperative (MO)",29,0
5230,"Federated Rural Electric",27,0
5236,"Florida Keys Electric Cooperative Association",12,0
5238,"Florida Public Utilities Company",12,0
5240,"Focus on Energy ",57,0
5241,"Fort Collins Utilities Light & Power",7,0
5242,"Fort Morgan Light and Power",7,0
5249,"Garland Power & Light",50,0
5251,"Georgia Power",13,0
5252,"Gibson Electric Membership Corporation",49,0
5254,"Glendale Water & Power",6,0
5267,"Greenville Utilities",38,0
5268,"Griffin Electric Department",13,0
5270,"Groton Utilities",8,0
5272,"Grundy Electric Cooperative, Inc.",29,0
5275,"Gulf Power Company",12,0
5276,"Gunnison County Electric Association, Inc.",7,0
5293,"Heartland Consumers Power District",48,0
5299,"Holy Cross Energy",7,0
5300,"Holyoke Gas & Electric Department",25,0
5306,"Idaho Power",16,0
5310,"Independence Municipal Light Plant",19,0
5319,"Iowa Lakes Electric Cooperative",19,0
5324,"JEA (Jacksonville Electric Authority)",12,0
5327,"Johnson City Power Board",49,0
5330,"Juneau Utilities",57,0
5335,"Kaukauna Utilities",57,0
5339,"Kenergy Corp.",21,0
5340,"Kentucky Pollution Prevention Center",21,0
5342,"Kentucky Utilities",21,0
5347,"Kit Carson Electric Cooperative",36,0
5348,"Kiwash Electric Cooperative, Inc.",41,0
5351,"La Plata Electric Association, Inc.",7,0
5352,"Laclede Gas Company",29,0
5358,"Lakeland Electric",12,0
5359,"Lakeview Light and Power",55,0
5361,"Lane-Scott Electric Cooperative",20,0
5365,"Lee County Electric Cooperative, Inc. ",12,0
5366,"Lewis County Public Utility District",55,0
5380,"Loveland Water & Power",7,0
5381,"Lower Valley Energy",16,0
5391,"Madison Gas & Electric ",57,0
5392,"Maquoketa Valley Electric Cooperative",19,0
5397,"Mason County Public Utility District 3",55,0
5407,"Menasha Utilities",57,0
5413,"MidAmerican Energy",17,0
5415,"Midstate Electric Cooperative, Inc.",42,0
5417,"Midwest Energy, Inc.",20,0
5424,"Minnesota Energy Resources",27,0
5426,"Minnesota Power ",27,0
5427,"Minnesota Valley Electric Cooperative ",27,0
5429,"Missoula Electric Cooperative, Inc.",30,0
5439,"Montana-Dakota Utilities Co.",30,0
5446,"Morgan County Rural Electric Association",7,0
5447,"Morristown Utility Systems",49,0
5454,"National Grid",25,0
5466,"New Braunfels Utilities",50,0
5468,"New Glarus Utilities",57,0
5469,"New Holstein Utilities",57,0
5470,"New Jersey Board of Public Utilities",35,0
5471,"New Jersey Natural Gas",35,0
5472,"New Jersey's Clean Energy Program",35,0
5474,"New Mexico Finance Authority",36,0
5476,"New Prague Utilities Commission ",27,0
5477,"New Richmond Utilities",57,0
5478,"New Ulm Public Utilities ",27,0
5480,"New York Industrial Retention Network",37,0
5482,"New York State Electric and Gas",37,0
5483,"New Hampshire Business Resource Center",34,0
5494,"North Carolina Waste Reduction Partners",38,0
5504,"Northern Virginia Electric Cooperative ",54,0
5505,"Northern Wasco County Public Utility District",42,0
5507,"Northwest Public Power Association",55,0
5509,"Northwestern Electric Cooperative, Inc.",40,0
5510,"Northwestern Energy",30,0
5511,"Northwestern Rural Electric Cooperative Association, Inc.",44,0
5517,"Oberlin Municipal Light & Power System",40,0
5522,"Ohio Department of Development",40,0
5525,"Oklahoma Gas & Electric Co. (OG&E)",5,0
5534,"Orcas Power and Light Cooperative",55,0
5536,"Orlando Utilities Commission",12,0
5537,"Otter Tail Power Company ",27,0
5538,"Owatonna Public Utilities ",27,0
5542,"PUD No. 2 of Pacific County",55,0
5543,"Pacific Gas and Electric Company (PG&E)",6,0
5544,"Pacific Power",6,0
5547,"Parke County R.E.M.C.",18,0
5548,"Pasadena Water and Power",6,0
5550,"PECO Energy Co.",44,0
5552,"Pedernales Electric Cooperative ",50,0
5557,"Pennyrile Rural Electric Cooperative ",21,0
5562,PEPCO,10,0
5563,"Perennial Public Power District",32,0
5566,"Pickwick Electric Cooperative",49,0
5567,"Piedmont Electric Membership Corporation",38,0
5568,"Pierce Pepin Cooperative Services",57,0
5572,"Plymouth Utilities",57,0
5576,"Portland General Electric",42,0
5579,"Prairie Energy Cooperative",19,0
5580,"Preston Public Utilities ",27,0
5582,"Princeton Public Utilities Commission",27,0
5583,"Progress Energy - Florida",12,0
5587,"Puget Sound Energy",55,0
5592,"Reading Municipal Light Department",25,0
5597,"Reedsburg Utility Commission",57,0
5602,"Riverside Public Utilities",6,0
5603,"Roanoke Electric Cooperative",38,0
5604,"Rochester Gas & Electric",37,0
5606,"Rocky Mountain Power",16,0
5607,"Rolling Hills Electric Cooperative, Inc.",20,0
5609,"Roseville Electric",6,0
5611,"Rural Electric Cooperative, Inc. (REC)",41,0
5619,"Salt River Project (SRP)",4,0
5620,"San Diego Gas & Electric",6,0
5622,"San Diego Retrocommissioning Program",6,0
5623,"San Francisco Department of the Environment",6,0
5625,"Sangre De Cristo Electric Association, Inc.",7,0
5629,"Scenic Rivers Energy Cooperative",57,0
5630,"Seattle City Light",55,0
5633,"Sequachee Valley Electric Cooperative",49,0
5638,"Silicon Valley Power",6,0
5640,"Snohomish County Public Utility District No. 1",55,0
5647,"South Central Indiana Rural Electric Membership Corporation",18,0
5653,"Southern California Edison",6,0
5654,"Southern California Gas Company",6,0
5657,"Southwest Electric Cooperative ",29,0
5661,"Spring Valley Public Utilities ",27,0
5662,"Springfield Utility Board",42,0
5676,"Stoughton Utilities",57,0
5677,"Sturgeon Bay Utilities",57,0
5679,"Sulphur Springs Valley Electric Cooperative, Inc.",4,0
5681,"Sun Prairie Utilities",57,0
5683,"Tacoma Public Utilities",55,0
5684,"Tampa Electric Company",12,0
5689,"Tennessee Valley Authority",21,0
5690,"Tennessee Valley Electric Cooperative",49,0
5695,"Three Rivers Electric Cooperative ",29,0
5696,"Tideland Electric Membership Cooperative (EMC)",38,0
5697,"Tillamook People's Utility District",42,0
5700,"Todd-Wadena Electric Cooperative",27,0
5703,"Trenton Light & Water Dept.",49,0
5709,"Trico Electric Cooperative, Inc.",4,0
5711,"Tucson Electric Power",4,0
5717,"Union Rural Electric Cooperative, Inc.",40,0
5718,"UniSource Energy Services",4,0
5719,"United Illuminating Company",8,0
5721,"Unitil ",23,0
5723,"University of Arkansas",5,0
5728,Vectren,18,0
5733,"Vermont Gas Systems, Inc.",52,0
5734,"Vernon Electric Cooperative",57,0
5737,"Warren Rural Electric Cooperative Corporation",21,0
5738,"Waseca Utilities ",27,0
5742,"Waunakee Utilities",57,0
5751,"Western Iowa Power Cooperative",19,0
5752,"Western Massachusetts Electric Co.",25,0
5753,"Wheatland Rural Electric Association",58,0
5759,"Wisconsin Public Power",26,0
5764,"Wyoming Business Council",58,0
5765,"Xcel Energy ",7,0
5767,"Yellowstone Valley Electric Cooperative, Inc.",30,0
5769,"California Association of Building Energy Consultants ",6,0
5772,"Klickitat Public Utility District",55,0
5776,"Sacramento Municipal Utility District",6,0
5785,"4-County Electric Power Association",28,0
5790,"Alaska Building Science Network",2,0
5792,"Alaska Housing Finance Corporation",2,0
5800,"American Trainco",11,0
5802,"Anza Electric Cooperative, Inc.",6,0
5806,"Association of Energy Engineers",11,0
5807,"Association of Energy Services Professionals",11,0
5808,"Atmos energy",21,0
5810,"Baldwin Electric Membership Corp.",1,0
5816,BetterBricks,16,0
5817,"Big Bend Electric Cooperative",55,0
5818,"Black Hills Energy",7,0
5820,"Blue Grass Energy",21,0
5821,"Blue Ridge Electric Membership Corp.",38,0
5822,"BlueStar Energy",49,0
5828,"Calhoun County Electric Cooperative Association",19,0
5835,"Center for Energy and Environment",27,0
5836,"Central Electric Power Association",28,0
5837,"Central Lincoln People's Utility District",42,0
5844,"City of Albemarle Public Utilities Department",38,0
5846,"City of Ames Electric Department",19,0
5848,"Bandon Electric Dept.",42,0
5851,"City of Ellensburg Electric Utility",55,0
5855,"City of Milton-Freewater Electric Department",42,0
5859,"Rock Hill Utilities",47,0
5860,"Rocky Mount Public Utilities",38,0
5863,"Wilson Energy Department",38,0
5864,"City Water, Light & Power",17,0
5867,"Clay Electric Cooperative, Inc. (FL)",12,0
5893,"East Mississippi Electric Power Association",28,0
5896,"El Paso Electric",36,0
5897,"Emerald People's Utility District",42,0
5898,"Empire District Electric Company",5,0
5899,"Seventhwave (formerly Energy Center of Wisconsin)",57,0
5902,"Energy Resources Center, University of Illinois at Chicago",17,0
5904,"Energy Star",11,0
5906,EnergyUnited,38,0
5907,EnerNOC,8,0
5908,"Entergy Mississippi, Inc.",28,0
5909,E-Source,11,0
5910,"Estes Park Light and Power",7,0
5913,"Fall River Rural Electric Cooperative",16,0
5917,"Florida Power & Light Company",12,0
5918,"Florida Solar Energy Center",12,0
5919,"Forest Grove Light and Power",42,0
5927,"Glacier Electric Cooperative, Inc.",30,0
5929,"Raccoon Valley Electric Cooperative",19,0
5934,"Grant County Public Utility District",55,0
5944,"Hawaii Department of Business, Economic Development and Tourism",15,0
5946,"Healdsburg Electric Department",6,0
5951,"Hill County Electric Cooperative, Inc.",30,0
5952,"Homer Electric Association, Inc.",2,0
5956,"Illinois Solar Energy Association",17,0
5960,"Intermountain Gas Company",16,0
5964,"ISO New England Inc.",25,0
5966,"Jackson Energy Authority",49,0
5967,"Jo-Carroll Energy",17,0
5970,"Kansas City Power and Light",20,0
5982,"Lamar Light and Power",7,0
5989,"Longmont Power & Communications",7,0
5991,"Los Angeles Department of Water and Power",6,0
5992,"Louisville Gas and Electric",21,0
5997,"Maryland Energy Administration",24,0
5999,"Massachusetts Division of Energy Resources",25,0
6001,"Massachusetts Executive Office of Energy and Environmental Affairs",25,0
6002,"Massachusetts Office of Technical Assistance and Technology",25,0
6006,"McMinnville Water & Light",42,0
6010,"Mission Valley Power",30,0
6019,"National Center for Hydrogen Technology, University of North Dakota",39,0
6020,"National Corn-to-Ethanol Research Center",17,0
6025,"New Hampshire Office of Energy and Planning",34,0
6026,"New Hampshire Public Utilities Commission",34,0
6033,"Northern Rio Arriba Electric Cooperative, Inc.",36,0
6035,"Northwest Energy Education Institute",16,0
6036,"Northeast Energy Efficiency Council",23,0
6038,"Norwich Public Utilities",8,0
6040,"NV Energy",33,0
6048,"Ozarks Electric Cooperative",5,0
6053,"Park Electric Cooperative, Inc.",30,0
6056,"Peninsula Light Co.",55,0
6063,"Plumas-Sierra Rural Electric Cooperative",6,0
6064,PNM,36,0
6067,"Portland Energy Conservation, Incorporated",42,0
6070,"PPL Electric Utilities",44,0
6071,"PPL Energy Services",44,0
6073,"Progress Energy - Carolinas",38,0
6089,"Santa Energy",8,0
6093,"Sioux Center Municipal Utilities",19,0
6096,"Socorro Electric Cooperative",36,0
6099,"South Alabama Electric Cooperative",1,0
6101,"Association of South Carolina Energy Managers",47,0
6106,"South Louisiana Electric Cooperative Association",22,0
6108,"Southeast Colorado Power Association",7,0
6110,"Southern Maryland Electric Cooperative",24,0
6112,"Southface Energy Institute",13,0
6113,"Southwest Energy Efficiency Project",51,0
6114,"Southwest Gas Corp., Arizona Div.",4,0
6120,"Midwest Energy Efficiency Alliance",17,0
6131,"Tanner Electric Cooperative",55,0
6135,"Tennessee Valley Authority (TVA) Economic Development",49,0
6141,"Touchstone Energy Cooperatives",5,0
6142,"Apex Public Works & Utilities Department",38,0
6147,"Tupelo Water and Light Department",28,0
6148,"TXU Energy",50,0
6150,"U.S. Department of Energy",11,0
6153,"U.S. Environmental Protection Agency",11,0
6155,"Umatilla Electric Cooperative",42,0
